Angular frequency	Step time	Temperature	Oscillation strain	Oscillation stress	Tan(delta)	Storage modulus	Loss modulus
rad/s	min	°C	%	MPa		MPa	MPa
6.28319	17.1334	-12.767	0.136526	0.653445	0.210056	468.400	98.3902
6.28319	17.1834	-12.604	0.136495	0.646478	0.209798	463.535	97.2485
6.28319	17.2334	-12.470	0.136335	0.639173	0.210216	458.796	96.4462
6.28319	17.2834	-12.338	0.136277	0.634468	0.210544	455.585	95.9206
6.28319	17.3334	-12.173	0.136498	0.628800	0.210482	450.789	94.8830
6.28319	17.3834	-12.015	0.136463	0.622092	0.211078	446.041	94.1494
6.28319	17.4334	-11.845	0.136397	0.615136	0.210857	441.285	93.0482
6.28319	17.4834	-11.699	0.136243	0.609921	0.211776	437.957	92.7489
6.28319	17.5334	-11.588	0.136216	0.606087	0.212297	435.245	92.4014
6.28319	17.5834	-11.436	0.136773	0.599552	0.211410	428.876	90.6688
6.28319	17.6334	-11.264	0.136588	0.591328	0.212261	423.493	89.8911
6.28319	17.6834	-11.110	0.136382	0.584937	0.212498	419.528	89.1488
6.28319	17.7334	-10.951	0.136482	0.579032	0.212634	414.977	88.2383
6.28319	17.7834	-10.822	0.136638	0.572303	0.212787	409.673	87.1731
6.28319	17.8334	-10.677	0.136456	0.565422	0.213160	405.259	86.3850
6.28319	17.8834	-10.519	0.136215	0.560336	0.213602	402.287	85.9294
6.28319	17.9334	-10.363	0.136574	0.555391	0.213483	397.697	84.9015
6.28319	17.9834	-10.216	0.136131	0.549679	0.213980	394.847	84.4894
6.28319	18.0334	-10.085	0.136363	0.546674	0.214604	391.973	84.1187
6.28319	18.0834	-9.948	0.136479	0.541138	0.214152	387.708	83.0285
6.28319	18.1334	-9.806	0.136374	0.535349	0.214617	383.819	82.3740
6.28319	18.1834	-9.652	0.136674	0.530293	0.213351	379.458	80.9576
6.28319	18.2334	-9.487	0.136253	0.523539	0.214886	375.665	80.7252
6.28319	18.2834	-9.283	0.136142	0.520286	0.215234	373.607	80.4130
6.28319	18.3334	-9.118	0.136485	0.516563	0.215464	369.986	79.7186
6.28319	18.3834	-8.979	0.136525	0.510337	0.214725	365.473	78.4764
6.28319	18.4334	-8.834	0.136356	0.505317	0.215289	362.287	77.9963
6.28319	18.4834	-8.685	0.136331	0.500836	0.215201	359.147	77.2888
6.28319	18.5334	-8.520	0.136493	0.496157	0.215533	355.344	76.5884
6.28319	18.5834	-8.387	0.136342	0.491060	0.215429	352.091	75.8508
6.28319	18.6334	-8.254	0.136250	0.487119	0.216138	349.450	75.5292
6.28319	18.6834	-8.113	0.136318	0.483575	0.216132	346.735	74.9406
6.28319	18.7334	-7.959	0.136411	0.479254	0.216187	343.397	74.2380
6.28319	18.7834	-7.791	0.136403	0.474770	0.216503	340.183	73.6505
6.28319	18.8334	-7.638	0.136368	0.470292	0.216917	337.032	73.1081
6.28319	18.8834	-7.499	0.136273	0.466275	0.216362	334.424	72.3568
6.28319	18.9334	-7.358	0.136210	0.462656	0.216728	331.957	71.9443
6.28319	18.9834	-7.226	0.136348	0.459558	0.216352	329.425	71.2719
6.28319	19.0334	-7.034	0.136542	0.454707	0.216445	325.479	70.4484
6.28319	19.0834	-6.865	0.136220	0.450600	0.217107	323.259	70.1816
6.28319	19.1334	-6.715	0.136410	0.446989	0.217152	320.218	69.5358
6.28319	19.1834	-6.575	0.136300	0.442760	0.216688	317.475	68.7932
6.28319	19.2334	-6.430	0.136243	0.439536	0.217854	315.219	68.6716
6.28319	19.2834	-6.269	0.136404	0.436113	0.217544	312.414	67.9638
6.28319	19.3334	-6.137	0.136341	0.431780	0.217032	309.487	67.1686
6.28319	19.3834	-5.987	0.136306	0.428270	0.217325	307.030	66.7252
6.28319	19.4334	-5.867	0.136559	0.424493	0.216936	303.783	65.9015
6.28319	19.4834	-5.748	0.136529	0.419447	0.217479	300.204	65.2879
6.28319	19.5334	-5.586	0.136303	0.415035	0.217968	297.510	64.8477
6.28319	19.5834	-5.435	0.136451	0.411221	0.217082	294.511	63.9330
6.28319	19.6334	-5.273	0.136393	0.407215	0.217791	291.721	63.5342
6.28319	19.6834	-5.109	0.136313	0.403503	0.217306	289.262	62.8584
6.28319	19.7334	-4.957	0.136323	0.400440	0.217630	287.025	62.4652
6.28319	19.7834	-4.818	0.136315	0.396871	0.218081	284.457	62.0347
6.28319	19.8334	-4.661	0.136575	0.393029	0.217411	281.205	61.1370
6.28319	19.8834	-4.487	0.136439	0.388659	0.217432	278.354	60.5231
6.28319	19.9334	-4.320	0.136240	0.384957	0.217240	276.117	59.9837
6.28319	19.9834	-4.207	0.136296	0.382361	0.217217	274.143	59.5487
6.28319	20.0334	-4.077	0.136523	0.378940	0.216428	271.285	58.7135
6.28319	20.0834	-3.955	0.136446	0.374207	0.217237	268.002	58.2200
6.28319	20.1334	-3.815	0.136367	0.370841	0.217409	265.736	57.7733
6.28319	20.1834	-3.658	0.136310	0.367661	0.217405	263.568	57.3010
6.28319	20.2334	-3.487	0.136178	0.364920	0.217208	261.866	56.8793
6.28319	20.2834	-3.318	0.136345	0.362750	0.217114	259.995	56.4487
6.28319	20.3334	-3.181	0.136438	0.359081	0.217150	257.189	55.8486
6.28319	20.3834	-3.044	0.136371	0.355388	0.217381	254.657	55.3575
6.28319	20.4334	-2.900	0.136505	0.351773	0.217268	251.825	54.7136
6.28319	20.4834	-2.758	0.136282	0.348504	0.217049	249.905	54.2414
6.28319	20.5334	-2.596	0.136310	0.345775	0.216668	247.916	53.7155
6.28319	20.5834	-2.430	0.136284	0.343204	0.217535	246.075	53.5298
6.28319	20.6334	-2.301	0.136437	0.340394	0.217493	243.788	53.0222
6.28319	20.6834	-2.137	0.136383	0.336788	0.216956	241.328	52.3577
6.28319	20.7334	-1.988	0.136329	0.333713	0.216285	239.253	51.7467
6.28319	20.7834	-1.849	0.136452	0.330680	0.215952	236.881	51.1549
6.28319	20.8334	-1.661	0.136313	0.327698	0.216520	234.957	50.8728
6.28319	20.8834	-1.515	0.136201	0.325298	0.216919	233.409	50.6307
6.28319	20.9334	-1.370	0.136515	0.322170	0.215814	230.685	49.7850
6.28319	20.9834	-1.195	0.136339	0.319278	0.215827	228.909	49.4046
6.28319	21.0334	-1.034	0.136324	0.316390	0.216611	226.826	49.1331
6.28319	21.0834	-0.904	0.136229	0.313816	0.215762	225.177	48.5845
6.28319	21.1334	-0.730	0.136401	0.311537	0.216084	223.245	48.2396
6.28319	21.1834	-0.557	0.136342	0.308740	0.215148	221.380	47.6295
6.28319	21.2334	-0.392	0.136281	0.306085	0.215883	219.542	47.3953
6.28319	21.2834	-0.243	0.136086	0.304011	0.215705	218.373	47.1042
6.28319	21.3334	-0.103	0.136249	0.302273	0.215395	216.880	46.7148
6.28319	21.3834	0.039	0.136304	0.300079	0.214826	215.243	46.2398
6.28319	21.4334	0.160	0.136412	0.297581	0.215346	213.259	45.9246
6.28319	21.4834	0.311	0.136423	0.294572	0.215370	211.085	45.4614
6.28319	21.5334	0.472	0.136295	0.292042	0.214880	209.490	45.0151
6.28319	21.5834	0.624	0.136433	0.289387	0.214518	207.391	44.4891
6.28319	21.6334	0.773	0.136345	0.286611	0.213717	205.568	43.9334
6.28319	21.6834	0.919	0.136223	0.284304	0.214295	204.071	43.7315
6.28319	21.7334	1.051	0.136444	0.282214	0.214505	202.235	43.3803
6.28319	21.7834	1.192	0.136274	0.279602	0.213457	200.656	42.8315
6.28319	21.8334	1.349	0.136288	0.277278	0.213879	198.951	42.5515
6.28319	21.8834	1.535	0.136180	0.275374	0.213237	197.766	42.1711
6.28319	21.9334	1.720	0.136095	0.273797	0.213217	196.758	41.9520
6.28319	21.9834	1.834	0.136173	0.272247	0.212890	195.546	41.6297
6.28319	22.0334	1.953	0.136505	0.270412	0.212053	193.787	41.0932
6.28319	22.0834	2.090	0.136256	0.267508	0.212671	192.033	40.8399
6.28319	22.1334	2.252	0.136478	0.265126	0.211800	190.047	40.2522
6.28319	22.1834	2.422	0.136482	0.262638	0.211836	188.256	39.8794
6.28319	22.2334	2.595	0.136329	0.260013	0.211916	186.581	39.5395
6.28319	22.2834	2.773	0.136378	0.257772	0.212059	184.902	39.2101
6.28319	22.3334	2.942	0.136190	0.255523	0.212023	183.542	38.9153
6.28319	22.3834	3.072	0.136170	0.253947	0.211285	182.464	38.5518
6.28319	22.4334	3.196	0.136430	0.252162	0.211144	180.841	38.1835
6.28319	22.4834	3.339	0.136171	0.249896	0.210263	179.589	37.7610
6.28319	22.5334	3.464	0.136245	0.248226	0.210285	178.291	37.4919
6.28319	22.5834	3.623	0.136221	0.246570	0.210659	177.119	37.3119
6.28319	22.6334	3.815	0.136035	0.245129	0.210246	176.340	37.0748
6.28319	22.6834	3.965	0.136247	0.243908	0.209829	175.203	36.7626
6.28319	22.7334	4.103	0.136295	0.242063	0.209860	173.816	36.4770
6.28319	22.7834	4.233	0.136436	0.240021	0.209160	172.195	36.0163
6.28319	22.8334	4.334	0.136289	0.237838	0.209734	170.794	35.8212
6.28319	22.8834	4.490	0.136369	0.235960	0.208902	169.375	35.3827
6.28319	22.9334	4.653	0.136213	0.233761	0.208501	168.002	35.0286
6.28319	22.9834	4.759	0.136338	0.232276	0.207572	166.812	34.6256
6.28319	23.0334	4.928	0.136239	0.230452	0.208117	165.605	34.4652
6.28319	23.0834	5.120	0.136208	0.228796	0.207950	164.457	34.1989
6.28319	23.1334	5.281	0.136262	0.227134	0.207579	163.210	33.8788
6.28319	23.1834	5.432	0.136109	0.225635	0.206953	162.335	33.5957
6.28319	23.2334	5.581	0.136190	0.224468	0.207373	161.386	33.4671
6.28319	23.2834	5.730	0.136223	0.223182	0.206069	160.463	33.0666
6.28319	23.3334	5.883	0.136293	0.221462	0.206400	159.135	32.8455
6.28319	23.3834	6.047	0.136524	0.219207	0.205311	157.282	32.2918
6.28319	23.4334	6.203	0.136109	0.217438	0.205817	156.473	32.2047
6.28319	23.4834	6.361	0.136195	0.216234	0.205694	155.512	31.9878
6.28319	23.5334	6.507	0.136191	0.214787	0.205067	154.495	31.6818
6.28319	23.5834	6.629	0.136164	0.213515	0.205133	153.609	31.5102
6.28319	23.6334	6.767	0.136178	0.212273	0.205172	152.699	31.3295
6.28319	23.6834	6.927	0.136217	0.210889	0.204347	151.684	30.9960
6.28319	23.7334	7.078	0.136165	0.209596	0.204196	150.816	30.7961
6.28319	23.7834	7.230	0.136436	0.208001	0.203253	149.399	30.3659
6.28319	23.8334	7.376	0.136239	0.206182	0.202875	148.317	30.0898
6.28319	23.8834	7.502	0.136313	0.204537	0.202461	147.066	29.7750
6.28319	23.9334	7.644	0.136264	0.202983	0.202681	145.995	29.5904
6.28319	23.9834	7.822	0.136305	0.201435	0.202251	144.849	29.2959
6.28319	24.0334	7.958	0.136362	0.199879	0.201488	143.692	28.9522
6.28319	24.0834	8.134	0.136145	0.198205	0.201114	142.726	28.7042
6.28319	24.1334	8.288	0.136195	0.197141	0.201022	141.910	28.5270
6.28319	24.1834	8.418	0.136298	0.195750	0.200952	140.804	28.2948
6.28319	24.2334	8.535	0.136089	0.194322	0.200537	140.003	28.0757
6.28319	24.2834	8.687	0.136377	0.193216	0.200189	138.922	27.8107
6.28319	24.3334	8.843	0.136301	0.191469	0.199561	137.759	27.4913
6.28319	24.3834	8.980	0.136123	0.190056	0.199279	136.929	27.2870
6.28319	24.4334	9.149	0.136469	0.188686	0.198740	135.610	26.9512
6.28319	24.4834	9.345	0.136219	0.187086	0.198596	134.711	26.7530
6.28319	24.5334	9.500	0.136216	0.185778	0.197554	133.799	26.4325
6.28319	24.5834	9.617	0.135985	0.184827	0.198012	133.329	26.4007
6.28319	24.6334	9.730	0.136364	0.184009	0.197951	132.371	26.2030
6.28319	24.6834	9.843	0.136276	0.182217	0.197032	131.190	25.8486
6.28319	24.7334	9.995	0.136150	0.180951	0.195969	130.425	25.5593
6.28319	24.7834	10.152	0.136170	0.179943	0.195533	129.690	25.3586
6.28319	24.8334	10.288	0.136241	0.178880	0.195751	128.851	25.2227
6.28319	24.8834	10.435	0.136226	0.177643	0.195227	127.987	24.9865
6.28319	24.9334	10.596	0.136286	0.176224	0.194538	126.925	24.6917
6.28319	24.9834	10.735	0.136148	0.175001	0.194927	126.162	24.5925
6.28319	25.0334	10.891	0.136110	0.174107	0.193978	125.575	24.3589
6.28319	25.0834	11.007	0.136163	0.173312	0.194324	124.945	24.2799
6.28319	25.1334	11.122	0.136198	0.172119	0.194093	124.060	24.0790
6.28319	25.1834	11.274	0.136109	0.171110	0.193092	123.436	23.8344
6.28319	25.2334	11.475	0.136169	0.170225	0.192643	122.753	23.6476
6.28319	25.2834	11.647	0.136164	0.169172	0.192802	121.995	23.5208
6.28319	25.3334	11.792	0.136222	0.168079	0.192337	121.165	23.3045
6.28319	25.3834	11.935	0.136227	0.167070	0.191322	120.455	23.0457
6.28319	25.4334	12.143	0.136240	0.165872	0.191255	119.582	22.8707
6.28319	25.4834	12.303	0.136192	0.164805	0.190208	118.878	22.6115
6.28319	25.5334	12.431	0.136158	0.163706	0.189540	118.129	22.3902
6.28319	25.5834	12.563	0.136093	0.162814	0.190029	117.532	22.3344
6.28319	25.6334	12.700	0.136315	0.161903	0.188369	116.718	21.9861
6.28319	25.6834	12.836	0.136105	0.160664	0.189030	115.990	21.9257
6.28319	25.7334	12.992	0.136250	0.159843	0.188092	115.294	21.6859
6.28319	25.7834	13.148	0.136340	0.158528	0.186832	114.297	21.3542
6.28319	25.8334	13.300	0.136085	0.157419	0.187444	113.697	21.3118
6.28319	25.8834	13.464	0.136303	0.156410	0.186660	112.803	21.0558
6.28319	25.9334	13.634	0.136207	0.155333	0.186886	112.101	20.9502
6.28319	25.9834	13.780	0.136030	0.154440	0.186697	111.605	20.8363
6.28319	26.0334	13.913	0.136158	0.153746	0.186127	111.011	20.6621
6.28319	26.0834	14.086	0.136286	0.152852	0.185189	110.280	20.4227
6.28319	26.1334	14.204	0.135997	0.151827	0.184839	109.780	20.2917
6.28319	26.1834	14.342	0.136184	0.151237	0.184727	109.206	20.1733
6.28319	26.2334	14.523	0.136091	0.150302	0.184300	108.613	20.0174
6.28319	26.2834	14.678	0.136143	0.149542	0.183904	108.031	19.8672
6.28319	26.3334	14.816	0.136200	0.148769	0.182498	107.453	19.6101
6.28319	26.3834	14.936	0.136293	0.147741	0.182584	106.637	19.4702
6.28319	26.4334	15.059	0.136121	0.146674	0.182747	105.998	19.3708
6.28319	26.4834	15.224	0.136142	0.145847	0.181978	105.397	19.1800
6.28319	26.5334	15.409	0.136216	0.144985	0.181194	104.732	18.9768
6.28319	26.5834	15.584	0.136122	0.144200	0.180695	104.246	18.8368
6.28319	26.6334	15.746	0.136154	0.143317	0.180363	103.589	18.6836
6.28319	26.6834	15.917	0.136251	0.142479	0.179234	102.930	18.4487
6.28319	26.7334	16.091	0.135981	0.141616	0.179539	102.505	18.4036
6.28319	26.7834	16.256	0.136193	0.141047	0.178714	101.949	18.2197
6.28319	26.8334	16.399	0.136194	0.140077	0.178300	101.254	18.0537
6.28319	26.8834	16.490	0.136219	0.139212	0.177268	100.629	17.8383
6.28319	26.9334	16.644	0.136164	0.138252	0.177170	99.9764	17.7128
6.28319	26.9834	16.812	0.135972	0.137630	0.177191	99.6670	17.6601
6.28319	27.0334	16.958	0.136274	0.137004	0.176066	99.0126	17.4327
6.28319	27.0834	17.123	0.136152	0.136062	0.175786	98.4249	17.3017
6.28319	27.1334	17.269	0.136088	0.135402	0.175431	97.9995	17.1921
6.28319	27.1834	17.399	0.136170	0.134701	0.174329	97.4519	16.9887
6.28319	27.2334	17.539	0.136128	0.133796	0.174151	96.8293	16.8629
6.28319	27.2834	17.699	0.136107	0.133194	0.173880	96.4129	16.7643
6.28319	27.3334	17.861	0.136176	0.132524	0.173465	95.8864	16.6329
6.28319	27.3834	18.017	0.136054	0.131767	0.174062	95.4141	16.6080
6.28319	27.4334	18.140	0.136004	0.131248	0.172917	95.0917	16.4430
6.28319	27.4834	18.301	0.136076	0.130692	0.172739	94.6418	16.3483
6.28319	27.5334	18.478	0.136216	0.130082	0.172662	94.1044	16.2482
6.28319	27.5834	18.639	0.136145	0.129176	0.171253	93.5199	16.0156
6.28319	27.6334	18.786	0.136131	0.128504	0.170797	93.0493	15.8925
6.28319	27.6834	18.913	0.136061	0.127941	0.170779	92.6903	15.8295
6.28319	27.7334	19.015	0.136050	0.127379	0.170066	92.3012	15.6973
6.28319	27.7834	19.173	0.136219	0.126645	0.169436	91.6654	15.5315
6.28319	27.8334	19.327	0.136148	0.125944	0.169523	91.2036	15.4611
6.28319	27.8834	19.523	0.136145	0.125185	0.167995	90.6791	15.2336
6.28319	27.9334	19.699	0.136107	0.124542	0.167989	90.2388	15.1591
6.28319	27.9834	19.850	0.135996	0.123930	0.167868	89.8706	15.0864
6.28319	28.0334	19.985	0.136218	0.123409	0.167397	89.3535	14.9575
6.28319	28.0834	20.109	0.136068	0.122682	0.166486	88.9383	14.8070
6.28319	28.1334	20.234	0.136098	0.122141	0.166421	88.5272	14.7328
6.28319	28.1834	20.434	0.136232	0.121507	0.165453	87.9949	14.5590
6.28319	28.2334	20.573	0.135990	0.120780	0.165133	87.6281	14.4702
6.28319	28.2834	20.717	0.136114	0.120266	0.164566	87.1839	14.3475
6.28319	28.3334	20.852	0.136126	0.119592	0.163985	86.6956	14.2168
6.28319	28.3834	21.027	0.136162	0.119008	0.163677	86.2544	14.1178
6.28319	28.4334	21.236	0.136102	0.118410	0.162081	85.8804	13.9196
6.28319	28.4834	21.367	0.136071	0.117737	0.162772	85.4022	13.9011
6.28319	28.5334	21.466	0.135973	0.117347	0.162402	85.1855	13.8343
6.28319	28.5834	21.577	0.136162	0.116910	0.161029	84.7685	13.6502
6.28319	28.6334	21.769	0.136034	0.116272	0.161336	84.3812	13.6138
6.28319	28.6834	21.961	0.135976	0.115890	0.161205	84.1424	13.5641
6.28319	28.7334	22.088	0.136096	0.115450	0.160471	83.7582	13.4408
6.28319	28.7834	22.229	0.136044	0.114966	0.160146	83.4429	13.3630
6.28319	28.8334	22.348	0.136030	0.114444	0.159572	83.0804	13.2573
6.28319	28.8834	22.501	0.136065	0.113984	0.159316	82.7285	13.1800
6.28319	28.9334	22.624	0.136083	0.113538	0.159352	82.3937	13.1296
6.28319	28.9834	22.788	0.136159	0.112941	0.158074	81.9302	12.9510
6.28319	29.0334	22.928	0.136031	0.112371	0.157731	81.5977	12.8705
6.28319	29.0834	23.096	0.136086	0.111897	0.157057	81.2297	12.7577
6.28319	29.1334	23.279	0.136030	0.111366	0.157286	80.8746	12.7204
6.28319	29.1834	23.426	0.136075	0.110951	0.156494	80.5563	12.6066
6.28319	29.2334	23.587	0.136175	0.110411	0.156203	80.1088	12.5133
6.28319	29.2834	23.711	0.136104	0.109852	0.155832	79.7490	12.4274
6.28319	29.3334	23.840	0.136264	0.109114	0.153930	79.1428	12.1824
6.28319	29.3834	23.982	0.136150	0.108388	0.153389	78.6889	12.0700
6.28319	29.4334	24.145	0.136036	0.107839	0.153394	78.3553	12.0193
6.28319	29.4834	24.322	0.135974	0.107438	0.153155	78.1034	11.9619
6.28319	29.5334	24.477	0.136087	0.107079	0.153014	77.7788	11.9012
6.28319	29.5834	24.692	0.136117	0.106525	0.151529	77.3766	11.7248
6.28319	29.6334	24.839	0.135932	0.106085	0.151714	77.1603	11.7063
6.28319	29.6834	24.951	0.136169	0.105714	0.150885	76.7652	11.5827
6.28319	29.7334	25.055	0.136119	0.105172	0.150503	76.4042	11.4991
6.28319	29.7834	25.175	0.136013	0.104650	0.150631	76.0828	11.4604
6.28319	29.8334	25.338	0.136163	0.104189	0.150378	75.6669	11.3786
6.28319	29.8834	25.484	0.136075	0.103665	0.148728	75.3533	11.2072
6.28319	29.9334	25.623	0.136011	0.103209	0.149118	75.0532	11.1917
6.28319	29.9834	25.776	0.136026	0.102800	0.148910	74.7497	11.1310
6.28319	30.0334	25.975	0.136188	0.102358	0.147627	74.3533	10.9766
6.28319	30.0834	26.102	0.136019	0.101824	0.147538	74.0583	10.9264
6.28319	30.1334	26.246	0.135999	0.101495	0.147184	73.8340	10.8672
6.28319	30.1834	26.369	0.136005	0.101100	0.145979	73.5560	10.7377
6.28319	30.2334	26.502	0.136025	0.100740	0.146002	73.2830	10.6995
6.28319	30.2834	26.638	0.136008	0.100391	0.145929	73.0391	10.6585
6.28319	30.3334	26.813	0.136059	0.100036	0.144901	72.7641	10.5436
6.28319	30.3834	26.975	0.136026	0.0995657	0.144606	72.4424	10.4756
6.28319	30.4334	27.131	0.136073	0.0991945	0.144109	72.1528	10.3979
6.28319	30.4834	27.292	0.136056	0.0987734	0.143565	71.8610	10.3167
6.28319	30.5334	27.421	0.135990	0.0983706	0.143496	71.6034	10.2748
6.28319	30.5834	27.596	0.135988	0.0980482	0.143238	71.3721	10.2232
6.28319	30.6334	27.783	0.136154	0.0976532	0.142690	71.0032	10.1315
6.28319	30.6834	27.964	0.136095	0.0971560	0.141697	70.6821	10.0154
6.28319	30.7334	28.070	0.135955	0.0967457	0.141659	70.4565	9.98081
6.28319	30.7834	28.206	0.135969	0.0965267	0.140805	70.2980	9.89830
6.28319	30.8334	28.358	0.136092	0.0961407	0.139688	69.9646	9.77320
6.28319	30.8834	28.525	0.136049	0.0957358	0.139800	69.6911	9.74283
6.28319	30.9334	28.668	0.136022	0.0953077	0.139495	69.3961	9.68044
6.28319	30.9834	28.823	0.136021	0.0949918	0.138908	69.1722	9.60856
6.28319	31.0334	28.952	0.135991	0.0946278	0.139563	68.9159	9.61809
6.28319	31.0834	29.073	0.136125	0.0943051	0.137769	68.6301	9.45508
6.28319	31.1334	29.229	0.136019	0.0938548	0.137952	68.3537	9.42955
6.28319	31.1834	29.390	0.136012	0.0934981	0.137692	68.0999	9.37684
6.28319	31.2334	29.506	0.135976	0.0931926	0.137675	67.8955	9.34752
6.28319	31.2834	29.652	0.136053	0.0928595	0.136494	67.6252	9.23041
6.28319	31.3334	29.815	0.136003	0.0924904	0.136119	67.3846	9.17231
6.28319	31.3834	29.933	0.136073	0.0921595	0.135563	67.1139	9.09814
6.28319	31.4334	30.069	0.136075	0.0917157	0.135013	66.7947	9.01816
6.28319	31.4834	30.245	0.136008	0.0914023	0.135291	66.5971	9.00996
6.28319	31.5334	30.379	0.136091	0.0910692	0.134253	66.3229	8.90403
6.28319	31.5834	30.508	0.136021	0.0905976	0.134246	66.0134	8.86205
6.28319	31.6334	30.681	0.135994	0.0902840	0.134055	65.7994	8.82075
6.28319	31.6834	30.843	0.136085	0.0899478	0.133145	65.5187	8.72346
6.28319	31.7334	30.998	0.135976	0.0895612	0.132650	65.2935	8.66119
6.28319	31.7834	31.128	0.136023	0.0892819	0.132047	65.0726	8.59263
6.28319	31.8334	31.285	0.136097	0.0889558	0.132064	64.7995	8.55764
6.28319	31.8834	31.440	0.136045	0.0885323	0.131223	64.5227	8.46685
6.28319	31.9334	31.596	0.136002	0.0882207	0.131362	64.3149	8.44855
6.28319	31.9834	31.745	0.136008	0.0878870	0.131119	64.0707	8.40085
6.28319	32.0334	31.926	0.136136	0.0875044	0.130358	63.7381	8.30877
6.28319	32.0834	32.088	0.135990	0.0871126	0.129629	63.5266	8.23489
6.28319	32.1334	32.205	0.135998	0.0868172	0.129485	63.3088	8.19755
6.28319	32.1834	32.350	0.136042	0.0865612	0.128450	63.1100	8.10646
6.28319	32.2334	32.511	0.136004	0.0862034	0.128514	62.8658	8.07911
6.28319	32.2834	32.696	0.136064	0.0858437	0.127192	62.5866	7.96053
6.28319	32.3334	32.849	0.136008	0.0855301	0.127517	62.3808	7.95464
6.28319	32.3834	33.003	0.136029	0.0852171	0.127520	62.1432	7.92448
6.28319	32.4334	33.158	0.136070	0.0848810	0.126301	61.8887	7.81663
6.28319	32.4834	33.329	0.136023	0.0845767	0.126417	61.6873	7.79832
6.28319	32.5334	33.501	0.135951	0.0842980	0.125852	61.5208	7.74251
6.28319	32.5834	33.619	0.136068	0.0839854	0.125205	61.2448	7.66818
6.28319	32.6334	33.764	0.135996	0.0836675	0.124799	61.0487	7.61879
6.28319	32.6834	33.916	0.136002	0.0833750	0.124732	60.8328	7.58781
6.28319	32.7334	34.072	0.135930	0.0831212	0.124954	60.6782	7.58201
6.28319	32.7834	34.218	0.135982	0.0829068	0.124139	60.5047	7.51099
6.28319	32.8334	34.313	0.136074	0.0826304	0.123492	60.2669	7.44250
6.28319	32.8834	34.462	0.135982	0.0823064	0.122873	60.0757	7.38169
6.28319	32.9334	34.640	0.136082	0.0820329	0.122405	59.8356	7.32419
6.28319	32.9834	34.744	0.135921	0.0816596	0.122290	59.6344	7.29268
6.28319	33.0334	34.884	0.136121	0.0813584	0.121985	59.3293	7.23731
6.28319	33.0834	35.031	0.136004	0.0809836	0.121062	59.1134	7.15641
6.28319	33.1334	35.195	0.136077	0.0807364	0.121196	58.9006	7.13853
6.28319	33.1834	35.367	0.135969	0.0804225	0.120475	58.7228	7.07462
6.28319	33.2334	35.541	0.136027	0.0801700	0.121124	58.5093	7.08688
6.28319	33.2834	35.709	0.136039	0.0798475	0.119648	58.2789	6.97298
6.28319	33.3334	35.852	0.135970	0.0795886	0.119789	58.1182	6.96193
6.28319	33.3834	35.985	0.136043	0.0793170	0.119750	57.8893	6.93224
6.28319	33.4334	36.157	0.135955	0.0790159	0.119204	57.7107	6.87933
6.28319	33.4834	36.306	0.136042	0.0787449	0.117755	57.4854	6.76921
6.28319	33.5334	36.455	0.135991	0.0784754	0.118094	57.3081	6.76772
6.28319	33.5834	36.644	0.136021	0.0781985	0.118188	57.0927	6.74766
6.28319	33.6334	36.826	0.135884	0.0779884	0.117835	56.9992	6.71652
6.28319	33.6834	36.948	0.136024	0.0778020	0.117618	56.8056	6.68137
6.28319	33.7334	37.090	0.135980	0.0775555	0.117079	56.6474	6.63225
6.28319	33.7834	37.274	0.135913	0.0773376	0.116373	56.5210	6.57754
6.28319	33.8334	37.425	0.136102	0.0770567	0.116571	56.2362	6.55554
6.28319	33.8834	37.586	0.135908	0.0767826	0.115732	56.1216	6.49508
6.28319	33.9334	37.767	0.136123	0.0765790	0.115989	55.8824	6.48173
6.28319	33.9834	37.893	0.135968	0.0762225	0.115003	55.6919	6.40471
6.28319	34.0334	37.993	0.135908	0.0759960	0.115539	55.5476	6.41794
6.28319	34.0834	38.130	0.136103	0.0758271	0.115667	55.3440	6.40149
6.28319	34.1334	38.282	0.136132	0.0754054	0.114226	55.0334	6.28626
6.28319	34.1834	38.435	0.135900	0.0751100	0.114179	54.9117	6.26977
6.28319	34.2334	38.538	0.136005	0.0749528	0.113637	54.7578	6.22250
6.28319	34.2834	38.693	0.136019	0.0746414	0.113835	54.5235	6.20668
6.28319	34.3334	38.837	0.136003	0.0744171	0.113282	54.3697	6.15910
6.28319	34.3834	38.986	0.136001	0.0741613	0.113336	54.1830	6.14089
6.28319	34.4334	39.114	0.135998	0.0738918	0.112754	53.9910	6.08769
6.28319	34.4834	39.240	0.136012	0.0736693	0.112019	53.8270	6.02965
6.28319	34.5334	39.365	0.136041	0.0734061	0.111706	53.6254	5.99028
6.28319	34.5834	39.546	0.135992	0.0731321	0.112257	53.4409	5.99914
6.28319	34.6334	39.717	0.136029	0.0728609	0.111418	53.2334	5.93115
6.28319	34.6834	39.895	0.135991	0.0725918	0.110887	53.0547	5.88311
6.28319	34.7334	40.049	0.136016	0.0723564	0.110421	52.8755	5.83857
6.28319	34.7834	40.186	0.136003	0.0720961	0.110467	52.6900	5.82049
6.28319	34.8334	40.322	0.136069	0.0718173	0.109892	52.4643	5.76540
6.28319	34.8834	40.485	0.135976	0.0715285	0.110777	52.2838	5.79186
6.28319	34.9334	40.636	0.136111	0.0712968	0.109744	52.0688	5.71423
